Filename,Label
clip_piano722.wav,0.6709999999999999
clip_piano1579.wav,6.1770000000000005
clip_piano645.wav,3.1439999999999997
clip_piano423.wav,1.261
clip_piano869.wav,3.875
clip_piano1541.wav,5.381
clip_piano878.wav,4.547
clip180.wav,4.223
clip_piano973.wav,2.406
clip_piano795.wav,0.002
clip_piano1489.wav,0.765
clip_piano1022.wav,1.379
clip_piano1752.wav,3.517
clip_piano694.wav,1.2570000000000001
clip_piano1120.wav,5.61
clip_piano1431.wav,1.98
clip_piano1264.wav,5.478
clip_piano711.wav,0.9009999999999999
clip_piano1153.wav,4.919
clip_piano715.wav,0.8170000000000001
clip_piano794.wav,0.023
clip54.wav,3.1830000000000003
clip_piano1073.wav,0.311
clip_piano368.wav,2.4130000000000003
clip_piano299.wav,5.59
clip_piano800.wav,5.32
clip148.wav,1.989
clip_piano814.wav,5.027
clip_piano1031.wav,1.1909999999999998
clip11.wav,3.4219999999999997
clip255.wav,4.343
clip_piano1495.wav,0.64
clip_piano321.wav,3.397
clip_piano1235.wav,6.085
clip_piano565.wav,4.57
clip_piano766.wav,0.61
clip_piano501.wav,5.9110000000000005
clip_piano332.wav,3.167
clip_piano791.wav,5.5089999999999995
clip97.wav,1.775
clip_piano435.wav,1.01
clip_piano289.wav,3.347
clip_piano643.wav,3.1860000000000004
clip_piano1101.wav,6.007999999999999
clip_piano419.wav,1.345
clip_piano1398.wav,2.6710000000000003
clip_piano992.wav,2.008
clip_piano370.wav,2.371
clip_piano340.wav,2.9989999999999997
clip_piano1216.wav,0.2
clip_piano815.wav,5.006
clip_piano906.wav,3.9610000000000003
clip_piano391.wav,1.931
clip103.wav,3.032
clip_piano1137.wav,5.254
clip15.wav,2.585
clip_piano990.wav,2.05
clip_piano620.wav,2.807
clip_piano1563.wav,5.841
clip_piano523.wav,5.45
clip_piano1763.wav,3.747
clip_piano1208.wav,3.767
clip_piano904.wav,4.003
clip_piano1146.wav,5.065
clip_piano1452.wav,1.54
clip_piano348.wav,2.832
clip_piano1583.wav,6.26
clip_piano806.wav,5.195
clip_piano643.wav,2.325
clip_piano263.wav,4.185
clip_piano758.wav,0.777
clip_piano350.wav,2.79
clip_piano1635.wav,1.0659999999999998
clip_piano310.wav,3.286
clip6.wav,4.47
clip_piano1555.wav,5.6739999999999995
clip_piano847.wav,4.336
clip_piano1438.wav,1.8330000000000002
clip_piano574.wav,4.382
clip_piano1740.wav,3.265
clip_piano649.wav,2.2
clip_piano1718.wav,2.805
clip_piano1548.wav,5.527
clip_piano1193.wav,4.081
clip_piano954.wav,2.804
clip_piano1556.wav,5.695
clip242.wav,1.62
clip_piano1768.wav,3.852
clip_piano805.wav,6.0760000000000005
clip_piano1177.wav,4.416
clip_piano755.wav,6.263
clip_piano319.wav,3.4389999999999996
clip123.wav,2.597
clip_piano808.wav,5.153
clip_piano412.wav,1.4909999999999999
clip_piano870.wav,4.715
clip_piano1008.wav,1.673
clip205.wav,5.968
clip120.wav,1.969
clip_piano1034.wav,1.128
clip241.wav,1.411
clip_piano693.wav,1.278
clip174.wav,3.804
clip_piano853.wav,4.21
clip_piano1601.wav,0.354
clip_piano1226.wav,6.274
clip_piano422.wav,1.2819999999999998
clip_piano557.wav,4.738
clip_piano859.wav,4.945
clip_piano1069.wav,0.395
clip_piano1373.wav,3.195
clip_piano1573.wav,6.051
clip_piano1035.wav,1.107
clip_piano782.wav,5.697
clip_piano1662.wav,1.632
clip_piano1536.wav,5.276
clip138.wav,5.739
clip_piano1170.wav,4.563
clip_piano678.wav,1.5919999999999999
clip_piano830.wav,5.553
clip_piano620.wav,3.668
clip10.wav,3.6319999999999997
clip_piano835.wav,5.4479999999999995
clip_piano1410.wav,2.42
clip_piano285.wav,2.51
clip_piano1180.wav,4.353
clip223.wav,0.9420000000000001
clip_piano292.wav,0.773
clip58.wav,1.466
clip_piano1036.wav,1.0859999999999999
clip_piano1014.wav,1.547
clip_piano436.wav,0.9890000000000001
clip_piano616.wav,3.502
clip249.wav,3.0860000000000003
clip_piano1481.wav,0.9329999999999999
clip_piano1788.wav,4.271
clip_piano609.wav,3.6489999999999996
clip_piano1440.wav,1.7919999999999998
clip155.wav,2.478
clip_piano351.wav,2.7689999999999997
clip_piano804.wav,5.237
clip_piano1677.wav,1.946
clip_piano1764.wav,3.7680000000000002
clip_piano800.wav,6.181
clip_piano867.wav,4.7780000000000005
clip_piano594.wav,3.963
clip_piano1329.wav,4.1160000000000005
clip_piano1535.wav,5.255
clip_piano799.wav,5.341
clip127.wav,3.435
clip_piano1404.wav,2.546
clip187.wav,4.712
clip_piano632.wav,3.4160000000000004
clip47.wav,2.906
clip_piano1720.wav,2.846
clip_piano849.wav,5.155
clip_piano388.wav,1.994
clip_piano843.wav,4.42
clip_piano1138.wav,5.233
clip_piano716.wav,0.7959999999999999
clip_piano535.wav,5.199
clip253.wav,3.924
clip_piano638.wav,3.2910000000000004
clip_piano896.wav,4.17
clip_piano1697.wav,2.365
clip_piano595.wav,3.9419999999999997
clip_piano1143.wav,5.127999999999999
clip_piano413.wav,1.4709999999999999
clip90.wav,0.309
clip21.wav,1.328
clip_piano1471.wav,1.1420000000000001
clip_piano648.wav,2.221
clip_piano434.wav,1.031
clip_piano1643.wav,1.234
clip_piano1621.wav,0.773
clip_piano1749.wav,3.4539999999999997
clip_piano911.wav,3.8560000000000003
clip56.wav,1.021
clip_piano288.wav,3.138
clip_piano529.wav,5.324
clip_piano856.wav,4.148
clip_piano1417.wav,2.273
clip43.wav,5.487
clip45.wav,5.0680000000000005
clip_piano821.wav,5.7410000000000005
clip_piano563.wav,4.612
clip_piano934.wav,3.222
clip_piano1118.wav,5.652
clip_piano720.wav,1.5730000000000002
clip0.wav,5.726
clip_piano843.wav,5.28
clip_piano316.wav,2.03
clip_piano717.wav,1.636
clip_piano1247.wav,5.834
clip_piano667.wav,2.6830000000000003
clip_piano405.wav,1.6380000000000001
clip_piano816.wav,5.846
clip_piano580.wav,4.256
clip_piano718.wav,1.615
clip_piano1693.wav,2.281
clip_piano633.wav,3.395
clip_piano1214.wav,0.242
clip_piano1332.wav,4.053999999999999
clip4.wav,4.888
clip_piano660.wav,2.83
clip_piano1560.wav,5.779
clip_piano673.wav,2.5580000000000003
clip_piano893.wav,4.2330000000000005
clip_piano888.wav,3.477
clip_piano1701.wav,2.449
clip_piano576.wav,4.34
clip_piano881.wav,4.484
clip_piano735.wav,1.2590000000000001
clip_piano1674.wav,1.883
clip_piano1639.wav,1.15
clip191.wav,4.9910000000000005
clip150.wav,2.129
clip_piano1311.wav,4.493
clip_piano1032.wav,1.17
clip26.wav,0.281
clip_piano329.wav,3.23
clip_piano601.wav,3.8160000000000003
clip_piano832.wav,5.511
clip_piano550.wav,4.8839999999999995
clip_piano1099.wav,6.05
clip_piano1163.wav,4.709
clip220.wav,0.732
clip_piano1504.wav,0.451
clip_piano1392.wav,2.7969999999999997
clip_piano991.wav,2.029
clip184.wav,4.502
clip_piano1215.wav,0.221
clip_piano1695.wav,2.323
clip_piano709.wav,1.804
clip170.wav,3.525
clip_piano788.wav,5.572
clip_piano850.wav,5.1339999999999995
clip_piano282.wav,1.881
clip_piano922.wav,3.4739999999999998
clip_piano1336.wav,3.97
clip_piano745.wav,1.05
clip_piano1250.wav,5.771
clip_piano1713.wav,2.7
clip_piano1206.wav,3.8089999999999997
clip_piano655.wav,2.074
clip_piano804.wav,6.097
clip_piano799.wav,6.202000000000001
clip_piano525.wav,5.4079999999999995
clip_piano1042.wav,0.96
clip_piano1757.wav,3.6210000000000004
clip46.wav,3.115
clip_piano1324.wav,4.221
clip_piano1606.wav,0.45899999999999996
clip_piano558.wav,4.717
clip_piano1780.wav,4.103
clip141.wav,0.084
clip_piano1789.wav,4.292
clip_piano662.wav,2.7880000000000003
clip_piano681.wav,1.53
clip_piano1097.wav,6.0920000000000005
clip_piano343.wav,2.937
clip_piano641.wav,2.367
clip_piano1614.wav,0.626
clip_piano728.wav,0.545
clip_piano684.wav,1.4669999999999999
clip_piano626.wav,3.542
clip_piano959.wav,2.699
clip_piano901.wav,4.066
clip142.wav,0.293
clip_piano1229.wav,6.211
clip_piano650.wav,2.1790000000000003
clip_piano823.wav,5.699
clip_piano793.wav,0.044000000000000004
clip_piano1200.wav,3.935
clip_piano1729.wav,3.035
clip_piano612.wav,3.5860000000000003
clip96.wav,1.5659999999999998
clip_piano714.wav,0.838
clip_piano1297.wav,4.787
clip_piano1665.wav,1.695
clip_piano1610.wav,0.5429999999999999
clip_piano478.wav,0.109
clip31.wav,1.7169999999999999
clip_piano1209.wav,3.7460000000000004
clip_piano474.wav,0.193
clip_piano291.wav,0.982
clip_piano893.wav,3.373
clip_piano1477.wav,1.0170000000000001
clip59.wav,1.256
clip_piano818.wav,5.803999999999999
clip_piano1016.wav,1.505
clip_piano1047.wav,0.856
clip_piano1439.wav,1.8130000000000002
clip_piano1299.wav,4.745
clip_piano1310.wav,4.513999999999999
clip_piano1572.wav,6.03
clip259.wav,5.18
clip_piano428.wav,1.156
clip_piano1026.wav,1.296
clip_piano1722.wav,2.888
clip_piano947.wav,2.95
clip_piano1127.wav,5.462999999999999
clip_piano537.wav,5.157
clip_piano1350.wav,3.677
clip_piano575.wav,4.361000000000001
clip_piano1508.wav,0.36700000000000005
clip_piano727.wav,0.5660000000000001
clip45.wav,3.325
clip_piano797.wav,5.382999999999999
clip_piano1385.wav,2.943
clip_piano955.wav,2.783
clip24.wav,0.7
clip_piano344.wav,2.9160000000000004
clip_piano1615.wav,0.647
clip_piano741.wav,0.273
clip_piano831.wav,5.532
clip_piano1313.wav,4.4510000000000005
clip_piano686.wav,1.425
clip_piano1744.wav,3.3489999999999998
clip_piano1092.wav,6.196000000000001
clip196.wav,5.34
clip_piano813.wav,5.909
clip_piano822.wav,4.86
clip_piano1547.wav,5.506
clip212.wav,0.174
clip_piano459.wav,0.507
clip163.wav,3.036
clip_piano1123.wav,5.547000000000001
clip_piano1225.wav,0.011000000000000001
clip_piano1157.wav,4.835
clip_piano630.wav,2.5980000000000003
clip_piano622.wav,2.765
clip_piano1460.wav,1.3730000000000002
clip_piano1473.wav,1.1
clip_piano1228.wav,6.232
clip_piano704.wav,1.048
clip38.wav,0.251
clip_piano844.wav,5.2589999999999995
clip_piano873.wav,4.652
clip_piano559.wav,4.696000000000001
clip130.wav,4.063
clip211.wav,0.10400000000000001
clip_piano1195.wav,4.039
clip_piano1136.wav,5.275
clip_piano500.wav,5.932
clip_piano867.wav,3.917
clip_piano425.wav,1.219
clip_piano1549.wav,5.547999999999999
clip131.wav,4.273
clip_piano663.wav,1.9069999999999998
clip_piano1538.wav,5.318
clip_piano999.wav,1.861
clip_piano890.wav,4.296
clip78.wav,3.56
clip_piano1636.wav,1.087
clip107.wav,3.87
clip_piano1721.wav,2.867
clip_piano895.wav,4.191
clip_piano1638.wav,1.129
clip_piano776.wav,5.8229999999999995
clip_piano270.wav,5.651
clip_piano856.wav,5.008
clip197.wav,5.41
clip_piano705.wav,1.8869999999999998
clip_piano1007.wav,1.694
clip_piano583.wav,4.1930000000000005
clip_piano1800.wav,4.522
clip64.wav,0.209
clip_piano1167.wav,4.626
clip_piano866.wav,3.938
clip_piano920.wav,3.516
clip_piano1518.wav,4.899
clip_piano661.wav,2.8089999999999997
clip236.wav,0.363
clip_piano379.wav,2.1830000000000003
clip_piano892.wav,4.254
clip_piano544.wav,5.01
clip_piano782.wav,0.275
clip_piano1275.wav,5.247000000000001
clip154.wav,2.408
clip_piano913.wav,3.8139999999999996
clip_piano1271.wav,5.331
clip_piano1165.wav,4.668
clip_piano1041.wav,0.981
clip13.wav,3.0039999999999996
clip_piano930.wav,3.306
clip_piano847.wav,5.197
clip_piano617.wav,2.87
clip_piano1021.wav,1.4
clip_piano851.wav,5.113
clip_piano1345.wav,3.781
clip_piano1442.wav,1.75
clip_piano499.wav,5.952999999999999
clip_piano1672.wav,1.841
clip_piano361.wav,2.56
clip_piano1291.wav,4.912
clip_piano666.wav,2.7039999999999997
clip_piano1303.wav,4.6610000000000005
clip134.wav,4.901
clip_piano1559.wav,5.757999999999999
clip_piano1285.wav,5.038
clip_piano659.wav,1.99
clip_piano654.wav,2.095
clip_piano1761.wav,3.705
clip102.wav,2.823
clip_piano1568.wav,5.946000000000001
clip_piano475.wav,0.172
clip_piano424.wav,1.24
clip_piano708.wav,0.9640000000000001
clip_piano1260.wav,5.561
clip_piano457.wav,0.5489999999999999
clip_piano724.wav,1.49
clip_piano712.wav,0.88
clip2.wav,5.307
clip_piano427.wav,1.177
clip_piano668.wav,1.8019999999999998
clip_piano363.wav,2.5180000000000002
clip_piano1691.wav,2.239
clip_piano640.wav,2.388
clip_piano713.wav,1.72
clip_piano1415.wav,2.315
clip_piano676.wav,1.6340000000000001
clip_piano416.wav,1.4080000000000001
clip1.wav,5.517
clip_piano1802.wav,4.564
clip_piano780.wav,5.739
clip_piano397.wav,1.806
clip_piano652.wav,2.137
clip_piano1204.wav,3.8510000000000004
clip_piano933.wav,3.2430000000000003
clip_piano872.wav,3.812
clip_piano294.wav,0.354
clip_piano1187.wav,4.207
clip_piano1512.wav,4.773
clip_piano859.wav,4.085
clip_piano454.wav,0.612
clip52.wav,1.859
clip181.wav,4.293
clip_piano1382.wav,3.0060000000000002
clip176.wav,3.944
clip_piano1570.wav,5.9879999999999995
clip_piano1646.wav,1.297
clip_piano579.wav,4.277
clip_piano597.wav,3.9
clip_piano1154.wav,4.898
clip_piano318.wav,1.611
clip16.wav,2.375
clip_piano1333.wav,4.033
clip_piano768.wav,5.9910000000000005
clip_piano882.wav,3.603
clip_piano812.wav,5.93
clip_piano723.wav,0.65
clip_piano1028.wav,1.254
clip_piano1799.wav,4.501
clip_piano443.wav,0.8420000000000001
clip_piano758.wav,6.2
clip100.wav,2.404
clip234.wav,6.228
clip_piano792.wav,5.4879999999999995
clip_piano698.wav,2.0340000000000003
clip_piano752.wav,0.903
clip_piano1778.wav,4.061
clip_piano307.wav,3.915
clip_piano1705.wav,2.532
clip_piano852.wav,5.092
clip_piano1202.wav,3.8930000000000002
clip_piano648.wav,3.0810000000000004
clip_piano461.wav,0.465
clip_piano1424.wav,2.127
clip_piano894.wav,4.212
clip_piano1049.wav,0.8140000000000001
clip_piano1334.wav,4.012
clip_piano1678.wav,1.9669999999999999
clip_piano341.wav,2.978
clip_piano987.wav,2.112
clip_piano1659.wav,1.569
clip_piano794.wav,5.446000000000001
clip_piano1394.wav,2.755
clip_piano570.wav,4.465
clip_piano483.wav,0.004
clip_piano703.wav,1.929
clip_piano614.wav,3.5439999999999996
clip_piano1432.wav,1.959
clip_piano680.wav,1.55
clip_piano828.wav,5.595
clip_piano1066.wav,0.45799999999999996
clip_piano1507.wav,0.38799999999999996
clip_piano975.wav,2.364
clip_piano790.wav,0.107
clip226.wav,1.151
clip_piano1596.wav,0.249
clip_piano903.wav,4.024
clip_piano1624.wav,0.836
clip_piano571.wav,4.445
clip_piano451.wav,0.675
clip_piano527.wav,5.3660000000000005
clip_piano627.wav,2.66
clip_piano749.wav,0.966
clip_piano665.wav,1.865
clip_piano1002.wav,1.798
clip157.wav,2.617
clip_piano688.wav,1.383
clip_piano585.wav,4.151
clip_piano1265.wav,5.457000000000001
clip20.wav,1.537
clip_piano1496.wav,0.619
clip_piano751.wav,0.063
clip_piano367.wav,2.434
clip_piano738.wav,1.196
clip46.wav,4.8580000000000005
clip_piano989.wav,2.0709999999999997
clip_piano593.wav,3.984
clip247.wav,2.667
clip_piano680.wav,2.411
clip_piano342.wav,2.958
clip_piano951.wav,2.866
clip_piano1266.wav,5.436
clip_piano505.wav,5.827000000000001
clip_piano661.wav,1.9480000000000002
clip_piano386.wav,2.036
clip_piano1349.wav,3.697
clip231.wav,1.5
clip_piano637.wav,3.312
clip_piano1006.wav,1.714
clip_piano818.wav,4.9430000000000005
clip_piano651.wav,3.0180000000000002
clip_piano801.wav,6.16
clip_piano1723.wav,2.909
clip_piano938.wav,3.139
clip_piano479.wav,0.08800000000000001
clip_piano657.wav,2.8930000000000002
clip117.wav,1.34
clip_piano663.wav,2.767
clip_piano1529.wav,5.129
clip_piano613.wav,3.565
